627642.713,3112431.998,1288.758,332742.315,3112264.097,1291.638
627380.13,3112227.6,1278.997,332474.848,3112066.238,1281.831
619124.523,3106783.386,941.669,324089.862,3106827.496,944.191
620393.999,3107674.679,1036.083,325380.556,3107687.229,1038.569
622471.195,3108815.291,1203.072,327484.696,3108776.268,1205.629
